date,safegraph_place,visitor_home_cbg,number
2019-09-16,sg:38c48f9e026b4facb107847b8e409a24,
2019-09-16,sg:a2633b1ff9b849c28f7da6127226252c,511076110092,4
2019-09-16,sg:a2633b1ff9b849c28f7da6127226252c,511076105062,4
2019-09-16,sg:a2633b1ff9b849c28f7da6127226252c,511076105061,4
2019-09-16,sg:a2633b1ff9b849c28f7da6127226252c,511076106031,4
2019-09-16,sg:a2633b1ff9b849c28f7da6127226252c,511076110253,4
2019-09-16,sg:a2633b1ff9b849c28f7da6127226252c,511076112021,4
2019-09-16,sg:a2633b1ff9b849c28f7da6127226252c,511076105033,4
2019-09-16,sg:a2633b1ff9b849c28f7da6127226252c,511076105032,4
2019-09-16,sg:a2633b1ff9b849c28f7da6127226252c,390351145012,4
2019-09-16,sg:a2633b1ff9b849c28f7da6127226252c,511076102012,4
2019-09-16,sg:b982b6d98ebd4bd1bfc886dd2c123d2a,511210203001,7
2019-09-16,sg:b982b6d98ebd4bd1bfc886dd2c123d2a,511210202011,4
2019-09-16,sg:b982b6d98ebd4bd1bfc886dd2c123d2a,511210211002,4
2019-09-16,sg:b982b6d98ebd4bd1bfc886dd2c123d2a,517500102004,4
2019-09-16,sg:b982b6d98ebd4bd1bfc886dd2c123d2a,511210205003,4
2019-09-16,sg:36b05479d32b4e92b30dfe6aa2053f0e,
2019-09-16,sg:64664116e7af447d96e3e61acdd498bd,511210202021,5
2019-09-16,sg:64664116e7af447d96e3e61acdd498bd,511210208002,5
2019-09-16,sg:64664116e7af447d96e3e61acdd498bd,511210211002,5
2019-09-16,sg:64664116e7af447d96e3e61acdd498bd,511210211001,4
2019-09-16,sg:64664116e7af447d96e3e61acdd498bd,511210208003,4
2019-09-16,sg:60ea311f00474b8fa987703b44866325,
2019-09-16,sg:2f0215a5e2aa46b287a7b5e046327188,517700027001,4
2019-09-16,sg:238ceceff5bf422eaa387510a6427711,511210205003,4
2019-09-16,sg:dde39608857a4e2f8ea9789d36634990,511210209001,6
2019-09-16,sg:dde39608857a4e2f8ea9789d36634990,517500101023,4
2019-09-16,sg:dde39608857a4e2f8ea9789d36634990,510719303001,4
2019-09-16,sg:dde39608857a4e2f8ea9789d36634990,511552101005,4
2019-09-16,sg:dde39608857a4e2f8ea9789d36634990,517500102005,4
2019-09-16,sg:dde39608857a4e2f8ea9789d36634990,511210215003,4
2019-09-16,sg:dde39608857a4e2f8ea9789d36634990,510670209002,4
2019-09-16,sg:dde39608857a4e2f8ea9789d36634990,511552102021,4
2019-09-16,sg:9db1c38f734547bd8a8bec695b6c1120,511210210003,5
2019-09-16,sg:9db1c38f734547bd8a8bec695b6c1120,511210215001,4
2019-09-16,sg:9db1c38f734547bd8a8bec695b6c1120,511552107001,4
2019-09-16,sg:9db1c38f734547bd8a8bec695b6c1120,511210215003,4
2019-09-16,sg:2e659b0dc5614ec5b651fa1236ed49a5,511210210002,6
2019-09-16,sg:2e659b0dc5614ec5b651fa1236ed49a5,511210213001,4
2019-09-16,sg:2e659b0dc5614ec5b651fa1236ed49a5,511210202011,4
2019-09-16,sg:5fd957a30103409284ba976a4740a763,511076105032,4
2019-09-16,sg:b88a4955712e463e845c67d8ea6d2403,511210205003,4
2019-09-16,sg:b88a4955712e463e845c67d8ea6d2403,370590802004,4
2019-09-16,sg:fc9610128ce447ee9940ce4acb353be6,
2019-09-16,sg:163d96d4a62e408784981b31f6b98ce6,511959315003,4
2019-09-16,sg:163d96d4a62e408784981b31f6b98ce6,510310207003,4
2019-09-16,sg:628a9eea5f0b4c9baeba66a94d435c61,511210212003,4
2019-09-16,sg:628a9eea5f0b4c9baeba66a94d435c61,517500101013,4
2019-09-16,sg:628a9eea5f0b4c9baeba66a94d435c61,511210213001,4
2019-09-16,sg:628a9eea5f0b4c9baeba66a94d435c61,511210215002,4
2019-09-16,sg:628a9eea5f0b4c9baeba66a94d435c61,511210211001,4
2019-09-16,sg:628a9eea5f0b4c9baeba66a94d435c61,511210208003,4
2019-09-16,sg:628a9eea5f0b4c9baeba66a94d435c61,511210212001,4
2019-09-16,sg:7c2a6db26e294e72b0595846addcfefa,
2019-09-16,sg:225d7fb527ed4ee6aa2be7577b6ff608,511210213001,4
2019-09-16,sg:225d7fb527ed4ee6aa2be7577b6ff608,511210203003,4
2019-09-16,sg:dc6935951f8041f5a38bf4f192d2ad2d,511210203006,4
2019-09-16,sg:dc6935951f8041f5a38bf4f192d2ad2d,511210210003,4
2019-09-16,sg:50d01bc4b6a6456182c8cd7d35b62043,511076118011,4
2019-09-16,sg:50d01bc4b6a6456182c8cd7d35b62043,511076115012,4
2019-09-16,sg:89fcb5f0ea35445eaabbe303c0916b92,511210209001,4
2019-09-16,sg:89fcb5f0ea35445eaabbe303c0916b92,511552103003,4
2019-09-16,sg:89fcb5f0ea35445eaabbe303c0916b92,511210208004,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076117003,9
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076105033,7
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110112,7
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110171,7
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076102011,6
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076119003,6
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110092,5
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,518400002012,5
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076113002,5
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076106014,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,420430224012,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,240338019082,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076105044,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076115012,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076105052,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,516839102014,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,510690511012,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,540379726022,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076115022,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,510594913014,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076108004,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076106013,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110251,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076118061,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110122,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110141,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110232,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110093,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076114002,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076118023,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110162,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,516839102022,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076107011,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076102022,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,371319203002,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076112042,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076106042,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076107022,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110241,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110231,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076118024,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,510594615005,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076118063,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076107021,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,510690501003,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,510594820012,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076106012,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076105031,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511539014031,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110253,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076114003,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,510853210011,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076106021,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110053,4
2019-09-16,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076118062,4
2019-09-16,sg:928ac94a4a8c4acf9f1fc35600828c51,
2019-09-16,sg:518ecccae67f40b087a4666701bf6f88,511076119002,4
2019-09-16,sg:518ecccae67f40b087a4666701bf6f88,511076110251,4
2019-09-16,sg:518ecccae67f40b087a4666701bf6f88,511076110163,4
2019-09-16,sg:518ecccae67f40b087a4666701bf6f88,511076110182,4
2019-09-16,sg:518ecccae67f40b087a4666701bf6f88,511076102021,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,511076110093,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,511076110253,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,511076118061,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,511076118032,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,511076110241,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,511539012094,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,511076105073,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,511076106043,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,510594812021,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,511076106042,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,511076110051,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,511930103002,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,511076112091,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,511076110041,4
2019-09-16,sg:197c0510c70f485caff5e11a99a44064,511076105042,4
2019-09-16,sg:d737927cfcb44f55bc76d81a62103970,511076110111,4
2019-09-16,sg:d737927cfcb44f55bc76d81a62103970,511076110093,4
2019-09-16,sg:d737927cfcb44f55bc76d81a62103970,511076110142,4
2019-09-16,sg:8144cd3a2ac44a03a4e764b739d27355,511076105073,5
2019-09-16,sg:8144cd3a2ac44a03a4e764b739d27355,511076105033,4
2019-09-16,sg:8144cd3a2ac44a03a4e764b739d27355,511076103003,4
2019-09-16,sg:8144cd3a2ac44a03a4e764b739d27355,511076110091,4
2019-09-16,sg:8144cd3a2ac44a03a4e764b739d27355,511076105041,4
2019-09-16,sg:8144cd3a2ac44a03a4e764b739d27355,511076105042,4
2019-09-16,sg:8144cd3a2ac44a03a4e764b739d27355,511076110242,4
2019-09-16,sg:8144cd3a2ac44a03a4e764b739d27355,511076106043,4
2019-09-16,sg:8144cd3a2ac44a03a4e764b739d27355,511076105031,4
2019-09-16,sg:8144cd3a2ac44a03a4e764b739d27355,511076110093,4
2019-09-16,sg:8144cd3a2ac44a03a4e764b739d27355,511076110132,4
2019-09-16,sg:8144cd3a2ac44a03a4e764b739d27355,511076105071,4
2019-09-16,sg:8144cd3a2ac44a03a4e764b739d27355,511076104001,4
2019-09-16,sg:005837d9f50f45079db676fec7d1039c,511210205004,4
2019-09-16,sg:005837d9f50f45079db676fec7d1039c,511210212004,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,510594221024,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,511539015031,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,511076105073,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,511770201092,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,510594616011,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,511076110022,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,510594918033,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,371319203002,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,511076105031,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,511076110053,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,511539017022,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,240217522043,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,511076106021,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,511076104002,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,540379723001,4
2019-09-16,sg:bd537848cce7430e94c602c527e83fb3,511076105033,4
2019-09-16,sg:683319626028465784e89ad9defd8d91,
2019-09-16,sg:5ed542c0899d43a7867b4d4fffef22b3,511210215004,4
2019-09-16,sg:f90c497be5064d4a967e01da7eb3a8cd,
2019-09-16,sg:7681e672814645e7bbbf8b0741017737,
2019-09-16,sg:dac8bfe8245b4fdb9918d475e0b46ce3,
2019-09-16,sg:c6729dd08f3c47c29f8de9e0ed490813,
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076106012,7
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110212,5
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076105053,5
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076118023,5
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110151,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076107011,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076107012,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076106031,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511539015082,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110142,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,540379725053,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076107032,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,518400003011,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511770202011,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076111012,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,510594820012,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076105051,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,240037313065,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076118043,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,510594506022,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110112,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110121,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,320030029702,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,510594822022,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076118063,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,510690511023,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,340350529031,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110191,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,540379725031,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076105033,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,510594805041,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511870202001,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,540379725011,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,510594313002,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,110010074041,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076112062,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,510594705004,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076105062,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076119001,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,510594223022,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110241,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,510594805021,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076102012,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110171,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076105043,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076103004,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110041,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076101011,4
2019-09-16,sg:7cc0f8bf550343daace4e4c6475cab8f,511076114003,4
2019-09-16,sg:48afba75dfb34c6893aa7202f3747cfc,517500102002,4
2019-09-16,sg:48afba75dfb34c6893aa7202f3747cfc,511210214002,4
2019-09-16,sg:3180dff84e164ed1bce01bc2071832e1,511076106013,4
2019-09-16,sg:25277f4c9dc745a3b39a2f60780c2332,
2019-09-16,sg:f946d03be95144ffb067e9ed1a9dcb6f,511210202013,6
2019-09-16,sg:f946d03be95144ffb067e9ed1a9dcb6f,511210210003,6
2019-09-16,sg:f946d03be95144ffb067e9ed1a9dcb6f,511210208004,4
2019-09-16,sg:f946d03be95144ffb067e9ed1a9dcb6f,510639201022,4
2019-09-16,sg:f946d03be95144ffb067e9ed1a9dcb6f,517500102003,4
2019-09-16,sg:f946d03be95144ffb067e9ed1a9dcb6f,511210209002,4
2019-09-16,sg:f946d03be95144ffb067e9ed1a9dcb6f,511210205004,4
2019-09-16,sg:f946d03be95144ffb067e9ed1a9dcb6f,511210211004,4
2019-09-16,sg:f946d03be95144ffb067e9ed1a9dcb6f,511610302013,4
2019-09-16,sg:7bf0dbdffe5e40f684d0acc70612bea7,511552106002,4
2019-09-16,sg:7bf0dbdffe5e40f684d0acc70612bea7,510719303006,4
2019-09-16,sg:b202fd82990c42c5912506817d0129e1,540379722012,5
2019-09-16,sg:b202fd82990c42c5912506817d0129e1,511076110093,4
2019-09-16,sg:b202fd82990c42c5912506817d0129e1,511076110251,4
2019-09-16,sg:b202fd82990c42c5912506817d0129e1,511076110192,4
2019-09-16,sg:b202fd82990c42c5912506817d0129e1,511076105033,4
2019-09-16,sg:b202fd82990c42c5912506817d0129e1,511076110191,4
2019-09-16,sg:164837cd69e6439d9a21d1d00e57572c,
2019-09-16,sg:d36a641a15194ae5bcbd970b3f23babc,
2019-09-16,sg:2034304700514ddc82cb11764c2d4d79,120050026031,4
2019-09-16,sg:5ec39fadef484fac90c3f6ad6331be98,511210206001,4
2019-09-16,sg:5ec39fadef484fac90c3f6ad6331be98,511210215002,4
2019-09-16,sg:274199d3d3504474aca6e0eb08d99504,
2019-09-16,sg:75b6b512deb74c2ca2ce5a19597e2ae3,511076110111,4
2019-09-16,sg:63a99c875734469591cd4b47f81c19bd,511552101002,4
2019-09-16,sg:63a99c875734469591cd4b47f81c19bd,511552102023,4
2019-09-16,sg:63a99c875734469591cd4b47f81c19bd,511552103005,4
2019-09-16,sg:49e6e01347334a0da8cd011782913af8,511210208004,4
2019-09-16,sg:49e6e01347334a0da8cd011782913af8,511610311012,4
2019-09-16,sg:49e6e01347334a0da8cd011782913af8,511210211001,4
2019-09-16,sg:86272b829e014462b83f3abad9df369f,240217507012,4
2019-09-16,sg:546914554ded41cf8cd1cdc11cea30ac,511210211002,5
2019-09-16,sg:546914554ded41cf8cd1cdc11cea30ac,511210215002,4
2019-09-16,sg:546914554ded41cf8cd1cdc11cea30ac,511210215004,4
2019-09-16,sg:546914554ded41cf8cd1cdc11cea30ac,511210212002,4
2019-09-16,sg:546914554ded41cf8cd1cdc11cea30ac,511210212004,4
2019-09-16,sg:546914554ded41cf8cd1cdc11cea30ac,511210208002,4
2019-09-16,sg:546914554ded41cf8cd1cdc11cea30ac,518200034001,4
2019-09-16,sg:d31d806194bc47cc9a0489aa402bff26,
2019-09-16,sg:a47aa1225932474faeb10f7e69bbea2e,511552101002,5
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,511076110092,6
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,240317003091,5
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,511770201092,4
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,510594916012,4
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,510131017012,4
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,511076107031,4
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,511076105033,4
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,511076114003,4
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,511076103002,4
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,511076104002,4
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,511076105062,4
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,511076115021,4
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,511076110041,4
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,511076107011,4
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,510594816002,4
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,510594803003,4
2019-09-16,sg:8754b23c61b84add83913e2957ebf833,511076106013,4
2019-09-16,sg:d6886ba476ef4d728f1758f54ada3dd6,511210214003,4
2019-09-16,sg:d6886ba476ef4d728f1758f54ada3dd6,511210215002,4
2019-09-16,sg:cad6300c521148c9908bf505a413444d,511076111021,4
2019-09-16,sg:986e30e1402443ad80d272c364ecd639,511076101021,4
2019-09-16,sg:986e30e1402443ad80d272c364ecd639,511076110101,4
2019-09-16,sg:986e30e1402443ad80d272c364ecd639,511076102021,4
2019-09-16,sg:986e30e1402443ad80d272c364ecd639,511076115023,4
2019-09-16,sg:986e30e1402443ad80d272c364ecd639,240317007171,4
2019-09-16,sg:986e30e1402443ad80d272c364ecd639,511076110111,4
2019-09-16,sg:6d4a38cfbaa04b5d85dcd7830ad1e9b7,511552102013,4
2019-09-16,sg:c7a76fa349e0402ca744ee32a78dbbd4,
2019-09-16,sg:37da431082114ab58ddaa4d3b063a961,511552101002,5
2019-09-16,sg:d2830aa191b448138d8e9761234a1e28,511210215004,6
2019-09-16,sg:d2830aa191b448138d8e9761234a1e28,511210215002,5
2019-09-16,sg:d2830aa191b448138d8e9761234a1e28,511552101005,4
2019-09-16,sg:d2830aa191b448138d8e9761234a1e28,511610308011,4
2019-09-16,sg:d2830aa191b448138d8e9761234a1e28,510639202003,4
2019-09-16,sg:4ec68a27ca124f5b89bac4204e9fbdd0,511210210002,4
2019-09-16,sg:4ec68a27ca124f5b89bac4204e9fbdd0,511210215002,4
2019-09-16,sg:4ec68a27ca124f5b89bac4204e9fbdd0,511210206001,4
2019-09-16,sg:c2d7fd8e26464330b85f6e547ee6b5f1,
2019-09-16,sg:1217b57edc924a588ffb17cc5c5559e2,511076110142,4
2019-09-16,sg:1217b57edc924a588ffb17cc5c5559e2,511076110162,4
2019-09-16,sg:f2e60a1668b64b1a8bfb469d550458d6,
2019-09-16,sg:41f267ecafc441cb8c5203c6973d0525,511552102012,4
2019-09-16,sg:41f267ecafc441cb8c5203c6973d0525,511552106003,4
2019-09-16,sg:41f267ecafc441cb8c5203c6973d0525,517500101023,4
2019-09-16,sg:41f267ecafc441cb8c5203c6973d0525,511610302043,4
2019-09-16,sg:41f267ecafc441cb8c5203c6973d0525,511210213001,4
2019-09-16,sg:41f267ecafc441cb8c5203c6973d0525,511210215002,4
2019-09-16,sg:41f267ecafc441cb8c5203c6973d0525,511210209001,4
2019-09-16,sg:f7699f537a574c5ab5c5f7a17054097f,511210210002,5
2019-09-16,sg:f7699f537a574c5ab5c5f7a17054097f,511539013031,5
2019-09-16,sg:f7699f537a574c5ab5c5f7a17054097f,511210208004,4
2019-09-16,sg:f7699f537a574c5ab5c5f7a17054097f,340270418031,4
2019-09-16,sg:f7699f537a574c5ab5c5f7a17054097f,511970504012,4
2019-09-16,sg:f7699f537a574c5ab5c5f7a17054097f,511210201002,4
2019-09-16,sg:f7699f537a574c5ab5c5f7a17054097f,511210215001,4
2019-09-16,sg:f7699f537a574c5ab5c5f7a17054097f,511210208001,4
2019-09-16,sg:f7699f537a574c5ab5c5f7a17054097f,510131013005,4
2019-09-16,sg:01e9cc5535864a0a9c78884f9081093d,
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,517500102004,13
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511552101002,10
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210213001,9
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511552107001,9
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210211002,9
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210215002,9
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210215003,9
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210212002,8
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511552106003,8
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210214002,7
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,517500101023,7
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511552106001,7
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210215001,7
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210210002,7
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,517500102001,7
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210208002,6
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,510639201012,6
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210211004,6
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210202021,6
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511610309002,5
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210208003,5
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,517500102002,5
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210210001,5
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,510639202001,5
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,510639202002,5
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,510230401002,5
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210205004,5
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511970504023,4
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511552101004,4
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,510719304001,4
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,540550024002,4
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511210208001,4
2019-09-16,sg:427a8540011e4ad7846df1f03f069f1b,511970502001,4
